Year of End Time (Adj),Month of End Time (Adj),In Library,Artist Name,Track Name,Minutes Listened,Ms Played
2020,October,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2020,October,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2020,October,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2020,November,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2020,November,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2020,December,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2020,December,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,January,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,February,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,February,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,February,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,February,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,February,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,February,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,February,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,February,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,March,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,March,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,March,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,May,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,May,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,May,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,June,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,June,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,June,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,June,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,June,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,July,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,July,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,July,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,July,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,July,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,August,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,August,1,Phoebe Bridgers,Savior Complex,4.027333333,241640
2021,March,1,Phoebe Bridgers,Garden Song,0.011716667,703
2021,July,1,Phoebe Bridgers,Garden Song,0.0167,1002
2021,July,1,Phoebe Bridgers,Garden Song,0.018133333,1088
2021,July,1,Phoebe Bridgers,Garden Song,0.019183333,1151
2021,July,1,Phoebe Bridgers,Garden Song,0.02515,1509
2021,June,1,Phoebe Bridgers,Garden Song,0.0557,3342
2020,December,1,Phoebe Bridgers,Garden Song,0.07305,4383
2020,December,1,Phoebe Bridgers,Garden Song,0.4711,28266
2021,July,1,Phoebe Bridgers,Garden Song,0.707033333,42422
2021,June,1,Phoebe Bridgers,Garden Song,1.024616667,61477
2021,July,1,Phoebe Bridgers,Garden Song,2.190266667,131416
2020,November,1,Phoebe Bridgers,Garden Song,2.349166667,140950
2020,December,1,Phoebe Bridgers,Garden Song,3.260033333,195602
2021,July,1,Phoebe Bridgers,Garden Song,3.341666667,200500
2021,March,1,Phoebe Bridgers,Garden Song,3.630566667,217834
2020,October,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,October,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,October,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,November,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,November,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,November,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,November,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,November,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,December,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,December,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,December,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,December,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,January,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,January,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,February,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,March,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,March,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,March,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,March,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,March,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,March,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,March,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,March,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,April,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,April,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,April,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,May,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,June,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,June,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,June,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,June,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,June,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,June,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,July,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,July,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,August,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,August,1,Phoebe Bridgers,Garden Song,3.66135,219681
2021,September,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,November,1,Phoebe Bridgers,Garden Song,3.66775,220065
2020,December,1,Phoebe Bridgers,Garden Song,3.66775,220065
2020,December,1,Phoebe Bridgers,Garden Song,3.66775,220065
2021,April,1,Phoebe Bridgers,Garden Song,4.140383333,248423
2021,June,1,Phoebe Bridgers,Garden Song,5.84675,350805
2021,June,1,Phoebe Bridgers,Garden Song,6.827066667,409624
2020,October,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2020,October,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2020,November,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2020,November,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2020,December,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,February,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,February,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,February,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,February,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,February,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,February,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,February,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,February,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,February,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,March,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,March,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,May,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,May,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,June,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,June,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,June,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,June,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,June,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2021,July,1,Phoebe Bridgers,Chinese Satellite,3.617833333,217070
2020,December,1,Phoebe Bridgers,DVD Menu,0.023466667,1408
2020,October,1,Phoebe Bridgers,DVD Menu,0.02785,1671
2021,June,1,Phoebe Bridgers,DVD Menu,0.02825,1695
2021,June,1,Phoebe Bridgers,DVD Menu,0.040533333,2432
2021,June,1,Phoebe Bridgers,DVD Menu,0.102733333,6164
2021,March,1,Phoebe Bridgers,DVD Menu,0.229066667,13744
2021,July,1,Phoebe Bridgers,DVD Menu,0.374033333,22442
2020,November,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2020,November,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,February,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,February,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,February,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,February,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,February,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,February,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,February,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,May,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,August,1,Phoebe Bridgers,DVD Menu,1.165516667,69931
2021,June,1,Phoebe Bridgers,Moon Song,0.029983333,1799
2021,June,1,Phoebe Bridgers,Moon Song,0.154816667,9289
2021,June,1,Phoebe Bridgers,Moon Song,0.602683333,36161
2020,November,1,Phoebe Bridgers,Moon Song,2.7849,167094
2020,October,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2020,October,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2020,November,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,February,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,February,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,February,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,February,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,February,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,February,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,February,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,February,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,February,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,March,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,March,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,March,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,March,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,March,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,June,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,June,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,June,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,July,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,July,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,August,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,August,1,Phoebe Bridgers,Moon Song,4.627933333,277676
2021,June,1,Phoebe Bridgers,Halloween,0.020616667,1237
2021,July,1,Phoebe Bridgers,Halloween,0.051183333,3071
2021,July,1,Phoebe Bridgers,Halloween,0.07085,4251
2021,June,1,Phoebe Bridgers,Halloween,0.075066667,4504
2021,September,1,Phoebe Bridgers,Halloween,4.379833333,262790
2020,October,1,Phoebe Bridgers,Halloween,4.5211,271266
2020,October,1,Phoebe Bridgers,Halloween,4.5211,271266
2020,November,1,Phoebe Bridgers,Halloween,4.5211,271266
2020,November,1,Phoebe Bridgers,Halloween,4.5211,271266
2020,December,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,February,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,February,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,February,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,February,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,February,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,February,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,February,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,February,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,March,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,June,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,June,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,June,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,July,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,July,1,Phoebe Bridgers,Halloween,4.5211,271266
2021,June,1,Phoebe Bridgers,Punisher,0.034133333,2048
2021,June,1,Phoebe Bridgers,Punisher,0.036366667,2182
2021,June,1,Phoebe Bridgers,Punisher,0.082866667,4972
2021,June,1,Phoebe Bridgers,Punisher,0.0872,5232
2020,October,1,Phoebe Bridgers,Punisher,0.08835,5301
2021,February,1,Phoebe Bridgers,Punisher,0.280116667,16807
2020,October,1,Phoebe Bridgers,Punisher,3.160366667,189622
2020,November,1,Phoebe Bridgers,Punisher,3.160366667,189622
2020,November,1,Phoebe Bridgers,Punisher,3.160366667,189622
2020,December,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,February,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,February,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,February,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,February,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,February,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,February,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,February,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,February,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,March,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,May,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,June,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,June,1,Phoebe Bridgers,Punisher,3.160366667,189622
2021,September,1,Phoebe Bridgers,Punisher,3.160366667,189622
2020,October,1,Lorde,Bravado,0.481683333,28901
2020,October,1,Lorde,Bravado,3.690133333,221408
2020,November,1,Lorde,Bravado,3.690133333,221408
2021,July,1,Lorde,Bravado,3.690133333,221408
2021,September,1,Lorde,Bravado,3.690133333,221408
2020,October,1,Lorde,Glory And Gore,0.002483333,149
2021,June,1,Lorde,Glory And Gore,1.166683333,70001
2020,October,1,Lorde,Glory And Gore,3.512283333,210737
2020,October,1,Lorde,Glory And Gore,3.512283333,210737
2020,October,1,Lorde,Glory And Gore,3.512283333,210737
2020,October,1,Lorde,Glory And Gore,3.512283333,210737
2020,October,1,Lorde,Glory And Gore,3.512283333,210737
2020,October,1,Lorde,Glory And Gore,3.512283333,210737
2020,November,1,Lorde,Glory And Gore,3.512283333,210737
2020,November,1,Lorde,Glory And Gore,3.512283333,210737
2021,June,1,Lorde,Glory And Gore,3.512283333,210737
2021,June,1,Lorde,Glory And Gore,3.512283333,210737
2021,July,1,Lorde,Glory And Gore,3.512283333,210737
2021,August,1,Lorde,Glory And Gore,3.512283333,210737
2021,September,1,Lorde,Glory And Gore,3.512283333,210737
2021,June,1,Lorde,Ribs,0.0017,102
2020,October,1,Lorde,Ribs,0.002483333,149
2021,May,1,Lorde,Ribs,0.1424,8544
2021,July,1,Lorde,Ribs,0.25415,15249
2021,July,1,Lorde,Ribs,0.3239,19434
2021,July,1,Lorde,Ribs,0.378666667,22720
2021,June,1,Lorde,Ribs,0.485383333,29123
2020,October,1,Lorde,Ribs,4.121533333,247292
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,November,1,Lorde,Ribs,4.31615,258969
2020,November,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2021,March,1,Lorde,Ribs,4.31615,258969
2021,March,1,Lorde,Ribs,4.31615,258969
2021,March,1,Lorde,Ribs,4.31615,258969
2021,March,1,Lorde,Ribs,4.31615,258969
2021,April,1,Lorde,Ribs,4.31615,258969
2021,April,1,Lorde,Ribs,4.31615,258969
2021,April,1,Lorde,Ribs,4.31615,258969
2021,May,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,July,1,Lorde,Ribs,4.31615,258969
2021,July,1,Lorde,Ribs,4.31615,258969
2021,July,1,Lorde,Ribs,4.31615,258969
2021,July,1,Lorde,Ribs,4.31615,258969
2021,August,1,Lorde,Ribs,4.31615,258969
2021,August,1,Lorde,Ribs,4.31615,258969
2021,August,1,Lorde,Ribs,4.31615,258969
2021,September,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Still Sane,0.002116667,127
2020,October,1,Lorde,Still Sane,3.13555,188133
2020,October,1,Lorde,Still Sane,3.13555,188133
2020,October,1,Lorde,Still Sane,3.13555,188133
2020,October,1,Lorde,Still Sane,3.13555,188133
2020,October,1,Lorde,Still Sane,3.13555,188133
2020,October,1,Lorde,Still Sane,3.13555,188133
2020,November,1,Lorde,Still Sane,3.13555,188133
2020,November,1,Lorde,Still Sane,3.13555,188133
2020,November,1,Lorde,Still Sane,3.13555,188133
2021,June,1,Lorde,Still Sane,3.13555,188133
2021,June,1,Lorde,Still Sane,3.13555,188133
2021,June,1,Lorde,Still Sane,3.13555,188133
2021,September,1,Lorde,Still Sane,3.13555,188133
2020,October,1,Lorde,White Teeth Teens,0.001416667,85
2020,October,1,Lorde,White Teeth Teens,0.0833,4998
2020,October,1,Lorde,White Teeth Teens,0.845616667,50737
2020,October,1,Lorde,White Teeth Teens,1.123866667,67432
2021,June,1,Lorde,White Teeth Teens,1.598283333,95897
2021,July,1,Lorde,White Teeth Teens,2.825233333,169514
2020,November,1,Lorde,White Teeth Teens,3.3769,202614
2020,October,1,Lorde,White Teeth Teens,3.61,216600
2020,October,1,Lorde,White Teeth Teens,3.61,216600
2020,October,1,Lorde,White Teeth Teens,3.61,216600
2020,November,1,Lorde,White Teeth Teens,3.61,216600
2021,June,1,Lorde,White Teeth Teens,3.61,216600
2021,June,1,Lorde,White Teeth Teens,3.61,216600
2021,July,1,Lorde,White Teeth Teens,3.61,216600
2021,September,1,Lorde,White Teeth Teens,3.61,216600
2020,October,1,Lorde,Team,0.00675,405
2021,July,1,Lorde,Team,0.054633333,3278
2021,June,1,Lorde,Team,0.063466667,3808
2020,October,1,Lorde,Team,0.270166667,16210
2021,August,1,Lorde,Team,0.4144,24864
2021,July,1,Lorde,Team,0.4576,27456
2021,July,1,Lorde,Team,2.5821,154926
2020,October,1,Lorde,Team,3.217633333,193058
2020,October,1,Lorde,Team,3.217633333,193058
2020,October,1,Lorde,Team,3.217633333,193058
2020,October,1,Lorde,Team,3.217633333,193058
2020,October,1,Lorde,Team,3.217633333,193058
2020,November,1,Lorde,Team,3.217633333,193058
2020,November,1,Lorde,Team,3.217633333,193058
2021,June,1,Lorde,Team,3.217633333,193058
2021,July,1,Lorde,Team,3.217633333,193058
2021,August,1,Lorde,Team,3.217633333,193058
2021,September,1,Lorde,Team,3.217633333,193058
2020,October,1,Lorde,A World Alone,0,0
2021,August,1,Lorde,A World Alone,1.19145,71487
2020,October,1,Lorde,A World Alone,2.784816667,167089
2020,October,1,Lorde,A World Alone,4.9037,294222
2020,October,1,Lorde,A World Alone,4.9037,294222
2020,November,1,Lorde,A World Alone,4.9037,294222
2021,June,1,Lorde,A World Alone,4.9037,294222
2021,June,1,Lorde,A World Alone,4.9037,294222
2021,June,1,Lorde,A World Alone,4.9037,294222
2021,July,1,Lorde,A World Alone,4.9037,294222
2021,July,1,Lorde,A World Alone,4.9037,294222
2021,August,1,Lorde,A World Alone,4.9037,294222
2021,September,1,Lorde,A World Alone,4.9037,294222
2021,June,1,Lorde,Ribs,0.0017,102
2020,October,1,Lorde,Ribs,0.002483333,149
2021,May,1,Lorde,Ribs,0.1424,8544
2021,July,1,Lorde,Ribs,0.25415,15249
2021,July,1,Lorde,Ribs,0.3239,19434
2021,July,1,Lorde,Ribs,0.378666667,22720
2021,June,1,Lorde,Ribs,0.485383333,29123
2020,October,1,Lorde,Ribs,4.121533333,247292
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,Ribs,4.31615,258969
2020,November,1,Lorde,Ribs,4.31615,258969
2020,November,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2020,December,1,Lorde,Ribs,4.31615,258969
2021,March,1,Lorde,Ribs,4.31615,258969
2021,March,1,Lorde,Ribs,4.31615,258969
2021,March,1,Lorde,Ribs,4.31615,258969
2021,March,1,Lorde,Ribs,4.31615,258969
2021,April,1,Lorde,Ribs,4.31615,258969
2021,April,1,Lorde,Ribs,4.31615,258969
2021,April,1,Lorde,Ribs,4.31615,258969
2021,May,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,June,1,Lorde,Ribs,4.31615,258969
2021,July,1,Lorde,Ribs,4.31615,258969
2021,July,1,Lorde,Ribs,4.31615,258969
2021,July,1,Lorde,Ribs,4.31615,258969
2021,July,1,Lorde,Ribs,4.31615,258969
2021,August,1,Lorde,Ribs,4.31615,258969
2021,August,1,Lorde,Ribs,4.31615,258969
2021,August,1,Lorde,Ribs,4.31615,258969
2021,September,1,Lorde,Ribs,4.31615,258969
2020,October,1,Lorde,The Love Club,0.040233333,2414
2020,October,1,Lorde,The Love Club,3.357216667,201433
2020,December,1,Lorde,The Love Club,3.357216667,201433
2020,October,1,Lorde,Million Dollar Bills,0.031333333,1880
2020,November,1,Lorde,Million Dollar Bills,0.36975,22185
2021,March,1,Lorde,Million Dollar Bills,0.923083333,55385
2021,September,1,Lorde,Million Dollar Bills,1.1755,70530
2020,October,1,Lorde,Million Dollar Bills,2.3035,138210
2020,October,1,Lorde,Buzzcut Season,0.003183333,191
2021,July,1,Lorde,Buzzcut Season,0.0236,1416
2020,November,1,Lorde,Buzzcut Season,0.948533333,56912
2020,October,1,Lorde,Buzzcut Season,4.112583333,246755
2020,October,1,Lorde,Buzzcut Season,4.112583333,246755
2020,October,1,Lorde,Buzzcut Season,4.112583333,246755
2020,October,1,Lorde,Buzzcut Season,4.112583333,246755
2020,October,1,Lorde,Buzzcut Season,4.112583333,246755
2020,October,1,Lorde,Buzzcut Season,4.112583333,246755
2020,November,1,Lorde,Buzzcut Season,4.112583333,246755
2021,June,1,Lorde,Buzzcut Season,4.112583333,246755
2021,June,1,Lorde,Buzzcut Season,4.112583333,246755
2021,June,1,Lorde,Buzzcut Season,4.112583333,246755
2021,July,1,Lorde,Buzzcut Season,4.112583333,246755
2021,July,1,Lorde,Buzzcut Season,4.112583333,246755
2021,September,1,Lorde,Buzzcut Season,4.112583333,246755
2020,October,1,Lorde,Biting Down,0.02785,1671
2020,October,1,Lorde,Biting Down,3.561083333,213665
2020,October,1,Lorde,Tennis Court,0.005683333,341
2020,October,1,Lorde,Tennis Court,0.0096,576
2021,June,1,Lorde,Tennis Court,0.018566667,1114
2021,July,1,Lorde,Tennis Court,0.058033333,3482
2020,October,1,Lorde,Tennis Court,0.062933333,3776
2021,June,1,Lorde,Tennis Court,0.10595,6357
2020,October,1,Lorde,Tennis Court,0.108166667,6490
2020,October,1,Lorde,Tennis Court,0.1548,9288
2020,November,1,Lorde,Tennis Court,0.471316667,28279
2021,June,1,Lorde,Tennis Court,2.441816667,146509
2020,October,1,Lorde,Tennis Court,3.315116667,198907
2020,October,1,Lorde,Tennis Court,3.315116667,198907
2020,October,1,Lorde,Tennis Court,3.315116667,198907
2020,October,1,Lorde,Tennis Court,3.315116667,198907
2020,November,1,Lorde,Tennis Court,3.315116667,198907
2021,June,1,Lorde,Tennis Court,3.315116667,198907
2021,June,1,Lorde,Tennis Court,3.315116667,198907
2021,June,1,Lorde,Tennis Court,3.315116667,198907
2021,August,1,Lorde,Tennis Court,3.315116667,198907
2021,August,1,Lorde,Tennis Court,3.315116667,198907
2020,October,1,Lorde,Royals,0.006033333,362
2021,June,1,Lorde,Royals,0.015083333,905
2020,October,1,Lorde,Royals,0.040683333,2441
2020,October,1,Lorde,Royals,0.049,2940
2021,September,1,Lorde,Royals,0.09095,5457
2021,August,1,Lorde,Royals,0.418833333,25130
2020,October,1,Lorde,Royals,0.666083333,39965
2021,June,1,Lorde,Royals,1.0877,65262
2020,October,1,Lorde,Royals,3.16975,190185
2020,October,1,Lorde,Royals,3.16975,190185
2020,October,1,Lorde,Royals,3.16975,190185
2020,November,1,Lorde,Royals,3.16975,190185
2021,June,1,Lorde,Royals,3.16975,190185
2021,July,1,Lorde,Royals,3.16975,190185
2021,July,1,Lorde,Royals,3.16975,190185
2021,July,1,Lorde,Royals,3.16975,190185
2021,June,1,Lorde,Swingin Party,0.0128,768
2020,October,1,Lorde,Swingin Party,0.022816667,1369
2021,March,1,Lorde,Swingin Party,1.78355,107013
2020,October,1,Lorde,Swingin Party,3.706033333,222362
2020,October,1,Lorde,400 Lux,0.00035,21
2021,March,1,Lorde,400 Lux,0.017766667,1066
2021,April,1,Lorde,400 Lux,0.133166667,7990
2020,December,1,Lorde,400 Lux,1.036333333,62180
2021,June,1,Lorde,400 Lux,2.777016667,166621
2020,October,1,Lorde,400 Lux,3.904766667,234286
2020,October,1,Lorde,400 Lux,3.904766667,234286
2020,October,1,Lorde,400 Lux,3.904766667,234286
2020,October,1,Lorde,400 Lux,3.904766667,234286
2020,October,1,Lorde,400 Lux,3.904766667,234286
